,Unnamed: 0,CPI,CPI_imputed,Date,Dept,Fuel_Price,IsHoliday,Promotion1,Promotion1_imputed,Promotion2,Promotion2_imputed,Promotion3,Promotion3_imputed,Promotion4,Promotion4_imputed,Promotion5,Promotion5_imputed,Size (sq ft),Store,Temperature,Type,Unemployment,Weekly_Sales,Weekly_Sales to be predicted,Weekly_Sales_imputed
29079,12217,0.0,0.0,2013-05-03,38,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0,0.0,0.0,0,785.9087404520174
8129,10112,134.85516130000002,147.514948732726,2011-06-03,55,3.9730000000000003,False,0.0,314.364612178137,0.0,-1017.6252622744,0.0,560.216552672159,0.0,-182.310869417421,0.0,-135.524334826731,114533,23,67.21,B,4.781000000000001,10440.2,0,10708.933956488785
54506,37644,0.0,0.0,2012-12-28,2,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0,0.0,0.0,0,287.31003629669976
23070,6208,0.0,0.0,2012-11-30,18,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,1405.0874017456426
29010,12148,0.0,0.0,2013-07-05,35,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0,0.0,0.0,0,868.1299819850924
48431,31569,0.0,0.0,2013-02-08,81,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0,-151.68989551542563
31701,14839,0.0,0.0,2013-04-19,42,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,541.4349122135482
24646,7784,0.0,0.0,2013-07-26,87,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,272.38773366145415
40497,23635,0.0,0.0,2012-11-02,87,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0,0.0,0.0,0,79.87065005297609
27472,10610,0.0,0.0,2013-02-22,93,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0,375.6358561805573
38142,21280,0.0,0.0,2012-11-16,94,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,269.86838386589307
60825,43963,0.0,0.0,2012-12-21,29,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,0.0,0.0,0,338.0587849990752
22158,5296,0.0,0.0,2013-03-29,92,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,0.0,0.0,0,417.26972652001905
23296,6434,0.0,0.0,2012-12-07,24,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,649.7798731652088
1956,12212,132.2939355,144.080403373894,2010-05-28,32,2.906,False,0.0,50.3933845389579,0.0,327.790075411297,0.0,-302.98481186734,0.0,-69.0021518911667,0.0,151.077439142576,155083,40,67.88,A,5.435,4238.6,0,7623.682480455174
47906,31044,0.0,0.0,2013-05-10,49,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0,-190.94653322728118
36968,20106,0.0,0.0,2013-04-26,36,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,672.7576352749788
40158,23296,0.0,0.0,2013-01-25,60,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0,0.0,0.0,0,-529.166013345699
23803,6941,0.0,0.0,2012-12-14,38,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,1055.6858844576968
64274,47412,0.0,0.0,2013-05-17,56,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0.0,0,0.0,0.0,0,-459.50276156280415
9877,2044,194.7419707,156.336635986218,2011-09-16,14,3.596,False,0.0,273.824106657296,0.0,711.646036447395,0.0,691.0606856779069,0.0,-3.28628539897818,0.0,-206.11987501465302,57197,16,53.68,B,6.337999999999999,7622.34,0,6871.590958412648
15708,11405,213.54816359999998,202.500499558763,2012-08-24,79,3.62,False,364.02,776.734583072621,0.0,-353.743410429958,13.07,1159.4905125983,0.0,74.85070726885999,1309.22,236.604072917635,41062,43,81.65,C,9.285,12822.3,0,11158.159057038469
55327,38465,0.0,0.0,2013-03-15,24,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0,0.0,0.0,0,524.9945398296954
49304,32442,0.0,0.0,2013-07-12,10,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0.0,0,0.0,0.0,0,682.6024790914785
17865,1003,0.0,0.0,2013-07-05,27,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,302.3679962286292
30124,13262,0.0,0.0,2012-12-14,97,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0,0.0,0.0,0,433.78115748784876
36762,19900,0.0,0.0,2013-02-08,31,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,817.9497019545356
30647,13785,0.0,0.0,2013-02-08,13,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,1694.6188320970282
14265,14503,197.62189540000003,169.149872683405,2012-06-01,9,3.764,False,2427.12,6843.594322049599,0.0,-1020.4085603649,98.67,310.177115269394,1349.72,468.411723462714,2112.74,4980.785314404749,70713,7,55.06,B,8.09,44411.69,0,9329.973498275878
20350,3488,0.0,0.0,2012-12-21,20,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,0.0,0.0,0,998.5289434548172
52626,35764,0.0,0.0,2013-04-19,24,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,554.8843641990811
30095,13233,0.0,0.0,2013-02-22,96,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0,0.0,0.0,0,411.22974688194336
47978,31116,0.0,0.0,2013-05-03,54,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0,-408.29536200021084
32443,15581,0.0,0.0,2013-05-03,82,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,63.35275921387529
36471,19609,0.0,0.0,2013-07-05,23,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,1050.2854320754177
31728,14866,0.0,0.0,2013-01-25,44,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,-380.3628786258387
45633,28771,0.0,0.0,2013-06-14,74,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,-277.53464773932865
52923,36061,0.0,0.0,2013-01-04,32,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,76.595495318747
11072,5588,136.4788,141.22861005624398,2011-11-25,16,3.6889999999999996,True,1328.35,-78.39459491819659,1436.52,-4586.39374863309,88805.58,25628.114337721097,23.79,-240.924366278216,1869.98,-1499.5390385839999,203819,19,42.75,A,7.8660000000000005,7459.31,0,22542.96674084939
49002,32140,0.0,0.0,2012-12-21,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0.0,0,0.0,0.0,0,1149.3540178823978
54042,37180,0.0,0.0,2012-11-16,85,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,-384.7103719909983
33839,16977,0.0,0.0,2013-04-19,25,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0,0.0,0.0,0,1148.0491238857226
42554,25692,0.0,0.0,2012-11-30,54,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0,-592.8861835595781
20181,3319,0.0,0.0,2013-05-24,14,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,0.0,0.0,0,1639.7228460388828
35517,18655,0.0,0.0,2013-01-25,96,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0,0.0,0.0,0,347.05092580784685
42071,25209,0.0,0.0,2013-07-26,35,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0,390.1059678268557
5197,3906,190.9741069,153.781092384453,2010-12-10,56,2.728,False,0.0,364.08927340737296,0.0,-876.9670287851269,0.0,1172.27136108842,0.0,-148.292959959352,0.0,434.797342320985,70713,7,24.24,B,9.137,3151.46,0,5035.354986949962
42656,25794,0.0,0.0,2013-05-31,56,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0,-956.189343822004
31134,14272,0.0,0.0,2012-11-23,27,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,1245.7998959534862
8352,1813,135.0837333,146.16535528231702,2011-06-17,30,3.873,False,0.0,334.547327889268,0.0,-311.786936968111,0.0,-840.769941952309,0.0,-73.9449826843927,0.0,-335.74430409278597,93638,29,63.97,B,9.966000000000001,3254.3,0,8138.961379715269
62469,45607,0.0,0.0,2013-02-22,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0.0,0,0.0,0.0,0,-245.745621216367
30716,13854,0.0,0.0,2012-12-07,16,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,1814.7595179889308
53847,36985,0.0,0.0,2012-11-16,79,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,-304.8534433429877
39051,22189,0.0,0.0,2013-07-19,20,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0,0.0,0.0,0,981.552401755499
43988,27126,0.0,0.0,2013-03-29,12,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,1088.669987165733
25552,8690,0.0,0.0,2013-02-01,18,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0,1600.963618414869
29535,12673,0.0,0.0,2013-05-24,60,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0,0.0,0.0,0,-400.8212909400472
58489,41627,0.0,0.0,2013-03-22,36,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0,0.0,0.0,0,-222.35442734527442
33286,16424,0.0,0.0,2013-03-29,9,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0,0.0,0.0,0,1487.2698840510939
26325,9463,0.0,0.0,2012-12-21,38,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0,920.816692068669
37607,20745,0.0,0.0,2013-02-01,71,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,-248.9626371091599
25103,8241,0.0,0.0,2013-06-14,5,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0,1384.0799003734273
45610,28748,0.0,0.0,2013-01-04,74,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,-277.53464773932865
47596,30734,0.0,0.0,2013-03-15,35,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0,78.43009875961661
50810,33948,0.0,0.0,2013-04-12,56,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0.0,0,0.0,0.0,0,-859.2202161779915
63583,46721,0.0,0.0,2012-11-23,31,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0.0,0,0.0,0.0,0,353.4978773359744
31510,14648,0.0,0.0,2013-05-17,36,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,779.7977022299642
48043,31181,0.0,0.0,2013-02-22,56,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0,-939.1740428950616
42208,25346,0.0,0.0,2013-03-15,40,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0,244.89452153348657
23794,6932,0.0,0.0,2013-07-12,36,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,1110.4914323180528
51952,35090,0.0,0.0,2012-11-30,6,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,1125.6979692892078
54049,37187,0.0,0.0,2013-01-04,85,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,-384.7103719909983
55046,38184,0.0,0.0,2012-11-16,17,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0,0.0,0.0,0,795.8698619513889
48385,31523,0.0,0.0,2012-12-21,80,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0,-174.2736054776842
6101,10145,137.05424309999998,139.159511662399,2011-02-04,54,3.4,False,0.0,123.245912947532,0.0,-2198.39197595036,0.0,-781.412127251102,0.0,-709.053289097972,0.0,-399.183625315541,204184,27,28.7,A,7.827000000000001,20.0,0,18251.633881548518
54499,37637,0.0,0.0,2012-11-09,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0,0.0,0.0,0,287.31003629669976
65320,48458,0.0,0.0,2013-02-01,5,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0.0,0,0.0,0.0,0,433.60028109227005
42098,25236,0.0,0.0,2013-05-03,36,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0,361.0688464651985
25697,8835,0.0,0.0,2012-11-23,22,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0,1090.950321724279
35645,18783,0.0,0.0,2013-04-12,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,1398.1624197434858
42745,25883,0.0,0.0,2012-11-16,60,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0,-635.8572472520691
32507,15645,0.0,0.0,2013-01-25,85,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,131.02637064540386
51384,34522,0.0,0.0,2013-01-25,90,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0.0,0,0.0,0.0,0,19.218918692664374
38730,21868,0.0,0.0,2013-03-15,11,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0,0.0,0.0,0,1680.0712019954817
37872,21010,0.0,0.0,2012-12-07,83,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,21.74472835949655
47575,30713,0.0,0.0,2013-07-19,34,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0,107.46722012127384
22748,5886,0.0,0.0,2013-06-21,8,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,1588.3022707243576
32533,15671,0.0,0.0,2013-07-26,85,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,131.02637064540386
26211,9349,0.0,0.0,2013-01-11,35,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0,1002.9991743741202
59560,42698,0.0,0.0,2013-05-24,92,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0,0.0,0.0,0,-185.94659286378374
4054,2801,190.6738241,177.053029429923,2010-10-01,52,2.759,False,0.0,-130.860395649529,0.0,1311.7882373645,0.0,114.734783775755,0.0,38.838322227559,0.0,283.20862880411596,57197,16,59.39,B,6.986000000000001,1532.61,0,11313.817730144328
64811,47949,0.0,0.0,2013-03-22,87,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0.0,0,0.0,0.0,0,-265.3190311664939
31748,14886,0.0,0.0,2013-06-14,44,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,-380.3628786258387
16889,27,0.0,0.0,2013-05-10,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,1327.4139095871183
11423,5293,217.87813390000002,215.777360525704,2011-12-16,6,3.159,False,873.38,3658.53454822818,15.15,6061.14132411078,505.72,6883.2674303904105,650.86,452.392218329463,6904.19,5204.44364577232,184109,39,58.58,A,7.716,6237.26,0,14038.166695576474
16041,5063,222.2174395,190.928617328176,2012-09-14,1,3.717,False,6761.03,5552.446357063511,0.0,985.5152840204539,9.73,386.929373815251,1332.23,1816.28629679321,3359.45,5018.2719806091,140167,21,76.1,B,6.565,12283.59,0,22965.679722220342
58607,41745,0.0,0.0,2013-03-29,41,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0,0.0,0.0,0,-599.4300331567665
57599,40737,0.0,0.0,2013-02-01,12,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0,0.0,0.0,0,755.3664690842943
24089,7227,0.0,0.0,2013-05-03,52,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,280.50133197741434
6496,11010,212.576205,195.18600724336002,2011-03-04,97,3.2880000000000003,False,0.0,-94.93186276681541,0.0,-223.565189641727,0.0,950.211326803327,0.0,-113.90051965099899,0.0,-17.7563008076511,39910,37,64.55,C,8.395,14887.94,0,16644.49865779695
65372,48510,0.0,0.0,2013-05-03,6,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0.0,0,0.0,0.0,0,679.0237104075277
56067,39205,0.0,0.0,2013-02-08,49,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0,0.0,0.0,0,-389.1289239401358
22307,5445,0.0,0.0,2013-02-08,96,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,0.0,0.0,0,280.0556008597382
16525,11817,223.01542630000003,193.91697448231602,2012-10-12,6,3.6010000000000004,False,4007.81,3485.65104622372,0.0,1221.3774883119802,15.79,-703.171369046441,610.52,1164.4920714150098,3714.75,5135.89187873634,140167,21,61.53,B,6.17,2017.88,0,19464.448873131547
12900,2893,130.7413793,126.525565330612,2012-03-09,95,4.25,False,11431.91,9448.88898396726,101.02,-1822.85191470525,6.93,910.36455462515,2060.55,1770.9648091404397,9332.74,8568.78851701947,206302,28,54.54,A,12.187000000000001,134100.22,0,68482.94689514376
48989,32127,0.0,0.0,2013-06-21,2,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0.0,0,0.0,0.0,0,838.6600492483003
46551,29689,0.0,0.0,2013-04-12,7,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0,1158.8241891651983
20045,3183,0.0,0.0,2013-01-11,11,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,0.0,0.0,0,1647.5522100189337
43181,26319,0.0,0.0,2013-01-04,87,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0,47.79738919410465
30385,13523,0.0,0.0,2013-04-26,6,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,1349.6487865007612
33768,16906,0.0,0.0,2013-06-07,23,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0,0.0,0.0,0,1206.1298264803077
54318,37456,0.0,0.0,2012-12-07,95,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,99.93501021967404
44715,27853,0.0,0.0,2013-02-01,32,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,321.39231712074934
42529,25667,0.0,0.0,2013-03-08,52,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0,133.3325446890326
11193,2398,217.42292059999997,192.50357950548198,2011-12-02,44,3.1719999999999997,False,2966.71,5351.22110759688,59.47,-1191.46392985927,2100.01,1121.92874958158,3614.81,2546.18845440704,18646.29,20203.9398597424,184109,39,53.14,A,7.716,6497.46,0,-12834.072541851823
26444,9582,0.0,0.0,2012-12-28,42,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0,798.3052334204313
61728,44866,0.0,0.0,2013-05-17,67,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,0.0,0.0,0,-630.6570508791801
62101,45239,0.0,0.0,2013-01-18,87,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,0.0,0.0,0,-212.296407776842
6192,11533,127.85912900000001,150.827054168011,2011-02-11,67,3.034,True,0.0,1239.3085659332198,0.0,-2651.4594851848397,0.0,1131.32861018282,0.0,-459.94865912022004,0.0,-733.2978524339079,93188,17,14.19,B,6.8660000000000005,12433.79,0,-329.4195263014335
26297,9435,0.0,0.0,2013-03-08,37,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0,948.2065462563055
52137,35275,0.0,0.0,2013-06-21,10,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,654.2048849856174
58298,41436,0.0,0.0,2013-04-12,31,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0,0.0,0.0,0,76.58257557620527
22062,5200,0.0,0.0,2012-11-23,90,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,0.0,0.0,0,372.1475256943959
6475,11292,213.190421,149.151343279023,2011-02-25,41,3.065,False,0.0,277.532494381694,0.0,282.992634650973,0.0,-120.212911873945,0.0,-197.764044847821,0.0,-380.518502942705,202307,2,60.8,A,8.027999999999999,2242.5,0,4607.302114489894
3609,7565,126.11458059999998,173.67971803773602,2010-09-10,18,2.574,True,0.0,-76.976639409063,0.0,897.3894496926081,0.0,-502.496844937472,0.0,-253.466151368389,0.0,493.614823718085,205863,4,73.54,A,7.372000000000001,181.0,0,36645.584385398724
28430,11568,0.0,0.0,2012-11-09,21,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0,0.0,0.0,0,1321.3287108501481
10369,3091,136.5150968,143.27885322471099,2011-10-14,82,3.7439999999999998,False,0.0,227.96192729707298,0.0,-886.853959210399,0.0,-859.930729988158,0.0,37.7965638538021,0.0,136.812705990972,123737,15,61.3,B,7.8660000000000005,8488.59,0,20151.448107928107
23247,6385,0.0,0.0,2013-06-28,22,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,839.7517674930436
9760,1154,129.3686129,170.782054097516,2011-09-09,91,3.6189999999999998,True,0.0,651.8676846662349,0.0,738.622477852729,0.0,-832.0728838534101,0.0,-131.466039777662,0.0,645.8503136034291,219622,13,70.19,A,6.877000000000001,79528.19,0,44824.485540034206
45037,28175,0.0,0.0,2013-04-12,41,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,60.00654589566875
49061,32199,0.0,0.0,2013-05-10,4,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0.0,0,0.0,0.0,0,1389.8291858043226
52419,35557,0.0,0.0,2013-01-25,19,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,848.2594179565144
6107,740,127.71958059999999,158.232293382675,2011-02-04,20,3.3480000000000003,False,0.0,286.633453720931,0.0,1029.15327017819,0.0,-2339.29166273382,0.0,0.5164465179025229,0.0,-78.049115256443,206302,28,45.14,A,14.020999999999999,7586.77,0,23519.60076393767
29866,13004,0.0,0.0,2013-07-05,85,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0,0.0,0.0,0,163.11255124681702
