,Unnamed: 0,Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,Promotion1,Promotion2,Promotion3,Promotion4,Promotion5,CPI,Unemployment,Type,Size (sq ft),Promotion1_imputed,Promotion2_imputed,Promotion3_imputed,Promotion4_imputed,Promotion5_imputed,CPI_imputed,Weekly_Sales_imputed
65292,65292,14,36,2012-02-10,3541.73,True,37.0,3.64,17118.97,6533.16,285.82,11597.23,6174.43,189.7076048,8.424,A,200898,14198.409094053712,8725.103004916979,588.6628525571182,9442.039543112747,8332.387234941802,163.1352168439897,13452.922681318832
11490,11490,5,8,2011-06-10,12922.52,False,83.61,3.648,0.0,0.0,0.0,0.0,0.0,215.6064555,6.489,B,34875,427.39953999682615,-172.9753322228444,14.498436952375526,-181.0108219222084,130.05168345592074,197.05607073708526,18157.190132367345
71521,71521,18,14,2011-04-15,20371.02,False,49.91,3.823,0.0,0.0,0.0,0.0,0.0,134.2784667,8.975,B,120653,17.988760475117488,-57.5488948363776,-1295.4494133408875,-233.0355051095724,205.6893676778925,144.13693637199316,2816.0777754687806
17889,17889,13,1,2012-05-04,32032.4,False,54.41,3.831,15589.85,0.0,337.47,7557.14,5025.28,131.136,5.965,A,219622,14402.076699540154,12043.012864731667,22.096895149013214,5690.051325567804,7026.059158247935,151.34432409818172,40721.66054049754
16673,16673,21,11,2012-04-20,11206.8,False,66.97,3.877,3738.69,3287.37,0.77,894.38,2882.6,221.2021074,6.891,B,140167,5934.758270533614,939.9311138543983,413.44091902593414,776.9572589270587,3435.4768846483685,186.4110635827633,15996.373407305695
71134,71134,30,16,2010-11-26,2498.71,True,62.96,2.735,0.0,0.0,0.0,0.0,0.0,211.4062867,8.163,C,42988,-68.35315488412607,876.2861618370081,387.86644381837266,51.3526742697286,300.0921032302512,185.3465136168661,592.0411463749442
6062,6062,6,1,2010-02-12,43749.81,True,40.57,2.548,0.0,0.0,0.0,0.0,0.0,212.7700425,7.258999999999999,A,202505,-341.23869261695154,592.7199887028697,260.64772325477054,232.41079109228957,329.7524238671599,194.00749030119644,31620.71726724603
29358,29358,26,67,2010-10-01,5561.77,False,57.8,2.717,0.0,0.0,0.0,0.0,0.0,132.7568,8.149,A,152513,-191.4895688120182,402.7139104213536,-414.6062315817875,-15.907114864754247,-363.19313161885384,187.4192952919248,13752.772108594325
60628,60628,22,25,2012-03-16,8623.99,False,46.06,3.867,8463.01,51.31,11.36,3719.23,4895.18,141.55478,7.502999999999999,B,119557,8955.196665254682,1557.6782063576334,-28.59498790444741,2477.518653101875,3819.4965872635967,155.95427031526052,9160.944695305365
37839,37839,20,18,2012-06-15,2.47,False,71.51,3.62,9584.57,657.4,3.99,3667.7,5230.22,214.5653243,7.1389999999999985,A,203742,8452.656593543783,749.2876390636087,26.42412715293693,3358.620960829768,6376.2296839342725,175.43577954301497,24549.17802224426
79647,79647,27,10,2010-06-18,35002.66,False,70.0,2.942,0.0,0.0,0.0,0.0,0.0,136.32433930000002,8.058,A,204184,184.43069316666146,-539.463755991979,-338.2540298449552,-95.38111989757229,105.266289049722,135.8771292328027,21368.041153976632
58654,58654,19,52,2011-06-03,1412.01,False,66.01,4.069,0.0,0.0,0.0,0.0,0.0,134.85516130000002,7.657999999999999,A,203819,185.53322591968208,-778.4637722420157,544.8145293481307,-414.087809845692,-371.1241766217207,138.58292176469354,18916.14699449811
39517,39517,23,59,2010-11-05,878.68,False,36.6,2.938,0.0,0.0,0.0,0.0,0.0,132.92458059999998,5.287000000000001,B,114533,61.44620304331921,-1512.6128223130536,-400.64061206673927,-192.59198536534646,65.87268708505803,154.98355065450727,12049.354006335825
36172,36172,9,10,2010-04-23,11127.26,False,61.26,2.795,0.0,0.0,0.0,0.0,0.0,213.94961380000004,6.384,B,125833,-219.19323629506653,945.8158012457283,311.3333810180007,53.471760986263675,296.6212039609202,167.60080551356913,-496.679590437383
37352,37352,45,85,2012-07-20,1560.22,False,78.89,3.567,6682.75,24.24,12.83,2249.85,2288.3,191.1670428,8.684,B,118221,6261.405302016578,-503.8120445732868,-184.66858398024368,4485.242306167983,2947.275971152124,185.9576371936332,15565.913141908892
18992,18992,31,82,2011-09-16,15344.29,False,80.62,3.526,0.0,0.0,0.0,0.0,0.0,215.6944378,7.852,A,203750,485.41272993430084,81.75745100894335,-577.0902383607538,-27.145132724391715,-668.6659117428867,192.92823522018685,12669.048145682014
25235,25235,6,14,2011-10-14,20994.57,False,71.24,3.274,0.0,0.0,0.0,0.0,0.0,218.9109844,6.551,A,202505,456.5103112886836,1055.0121430372683,1432.1418423526043,65.55508869793891,261.5305730377636,194.43906442244025,29925.99063076063
46489,46489,2,2,2010-03-26,59770.18,False,51.26,2.732,0.0,0.0,0.0,0.0,0.0,210.6766095,8.324,A,202307,-433.370351822929,1027.6411228404795,-336.9880024001788,298.2431317967638,121.61295917624625,176.569263820756,53763.45879807882
74775,74775,43,83,2010-07-30,4704.31,False,79.79,2.64,0.0,0.0,0.0,0.0,0.0,203.2961774,9.816,C,41062,176.88586765402988,811.5278905834198,345.1439152005474,-43.147666565233294,7.053197065695713,186.2143955059328,4355.0077041860495
34154,34154,2,55,2012-02-03,11543.94,False,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.8118854,7.057,A,202307,69558.56810160432,-2708.9611489414237,1872.2141616855365,46094.3213526046,10131.911417620584,181.5648014975364,19537.531861423828
53361,53361,28,10,2011-11-18,17195.24,False,54.2,3.813,6772.46,1654.68,86.01,1068.35,9835.85,129.82683329999998,12.89,A,206302,9166.559573164926,4163.002443532151,754.3414161649067,2386.59437281258,6196.331950407486,165.48713428191672,22312.270708125252
83888,83888,10,24,2011-04-29,13468.85,False,73.38,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,8.494,B,126512,-181.6203090897707,-1051.9001972330632,383.65421586028657,-483.3165013830642,565.5802442889254,122.52915386234943,16459.489453181002
19257,19257,43,59,2011-08-19,7.48,False,82.08,3.554,0.0,0.0,0.0,0.0,0.0,207.49530880000003,10.640999999999998,C,41062,356.6659869383812,-134.29082750860016,-598.353208613395,-44.31659339032807,-610.5850925605018,195.3938138613523,9363.825180519247
2356,2356,45,6,2010-04-23,2712.89,False,53.47,2.902,0.0,0.0,0.0,0.0,0.0,181.6772564,8.899,B,118221,-173.0301031124968,847.9887920467418,-65.14596037584221,-218.63687464310038,516.5683546210255,163.36182033372762,8717.0930485592
45339,45339,4,1,2011-12-16,73671.92,False,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95,129.8980645,5.143,A,205863,2914.633851675285,-1638.4786004328296,2396.276458574447,1320.2855134437102,9526.127514431175,180.60977662948414,26297.194481224138
61705,61705,20,83,2012-04-27,4658.3,False,47.64,4.004,2332.34,2.82,41.39,28.04,3318.17,214.4223063,7.1389999999999985,A,203742,4881.846725865951,43.29512450650294,-1326.4389081084435,3.877692348694154,4178.0296352252835,153.1943256134317,14839.045640926255
62938,62938,38,13,2012-10-12,10751.89,False,71.74,4.468,202.43,0.0,8.66,0.22,700.92,131.1083333,10.199,C,39690,-587.8008991480698,-993.4673275286457,2724.908546903325,-302.7521794245647,1018.7153835625104,124.9024940854356,29206.68039202448
74288,74288,35,91,2011-07-29,6647.92,False,79.41,3.829,0.0,0.0,0.0,0.0,0.0,139.89330990000002,8.684,B,103681,191.19057902245086,-356.31120779588815,1074.6378408751118,308.8964537603964,-146.04399177019422,173.65901883760608,24179.9763486441
12142,12142,15,90,2012-09-14,5364.25,False,65.44,4.088,5163.64,0.0,1.49,922.73,3154.77,138.5673,8.193,B,123737,5708.936918833678,406.82663551690337,315.34902086354384,1526.388840676104,2906.233541387858,148.4861632322731,5697.396949592081
77350,77350,10,30,2012-07-06,9556.92,False,86.87,3.666,12644.88,11.2,4.12,5763.56,4746.94,130.7196333,7.17,B,126512,7866.656094633274,1193.1869583175558,1513.2141246715921,7253.448642142817,4886.464179131802,185.23451899334046,25218.229805552844
83817,83817,24,23,2011-11-18,29243.68,False,48.17,3.717,9025.52,794.02,198.98,2629.75,5364.55,136.4666667,8.454,A,203819,8485.477199453415,8580.841963539571,-123.80064492785351,3018.4117596413075,6223.116928275849,158.60345982469462,25442.30392778379
32480,32480,45,30,2011-02-25,2975.04,False,35.78,3.274,0.0,0.0,0.0,0.0,0.0,184.1625632,8.549,B,118221,292.7718988714423,-210.81118901331345,-56.9049866980435,-514.5367049117001,-923.3336046743117,147.967758907508,-5359.094730691555
79832,79832,27,37,2010-12-10,2604.46,False,30.83,3.255,0.0,0.0,0.0,0.0,0.0,136.52557140000002,8.021,A,204184,99.66589158798523,-1907.212253274028,-828.0913192807077,-472.00804103575683,-150.4258012354985,146.4860294941605,9481.342860480803
60838,60838,13,67,2011-03-04,13368.78,False,34.23,3.23,0.0,0.0,0.0,0.0,0.0,128.26475,7.47,A,219622,221.996385905074,-1972.1392828414998,-776.5957184938011,-661.9619048820703,410.52715952507765,151.07637822767038,16644.813668884937
69497,69497,9,56,2011-01-21,199.5,False,44.72,3.016,0.0,0.0,0.0,0.0,0.0,215.35540130000004,6.416,B,125833,-85.39972920133141,1259.152640672996,-1244.493774569765,48.12394400980088,-165.0104074823812,160.03980878597596,-6985.075803725424
44714,44714,45,13,2010-04-09,26348.98,False,65.45,2.869,0.0,0.0,0.0,0.0,0.0,181.7596377,8.899,B,118221,77.20648914866752,1142.9139780204264,250.94937636932042,-8.559707668991223,-962.8170924852157,149.17727096452575,23026.6524162542
32261,32261,12,4,2011-05-06,30368.77,False,68.4,4.1930000000000005,0.0,0.0,0.0,0.0,0.0,129.04443329999998,13.736,B,112238,-494.22379345880165,-1066.9488252948606,354.69547629529893,-407.7175306224577,641.8561682347574,125.12478874303108,38490.47474404826
49296,49296,22,98,2011-01-14,160.23,False,24.76,3.215,0.0,0.0,0.0,0.0,0.0,136.80347700000002,8.458,B,119557,455.0265221309114,-2231.8571138201005,-481.45667454571264,-503.2022064171354,-219.86588146700683,147.69276858661422,4675.824883179381
80632,80632,41,60,2010-09-03,360.8,False,64.13,2.773,0.0,0.0,0.0,0.0,0.0,190.3621607,7.335,A,196321,-49.06244893970916,777.8035447999116,380.2073709537009,89.42927993155789,-139.8514093353865,175.7349982916655,-2126.904031418577
11077,11077,15,60,2010-12-31,8.8,True,26.54,3.3360000000000003,0.0,0.0,0.0,0.0,0.0,132.81503229999998,8.067,B,123737,-276.9459854247412,-1713.875929992632,-751.0497485625583,-570.4164287939172,-190.6072852825671,138.97651467433255,3627.0646889086256
3532,3532,16,34,2011-07-01,8245.11,False,63.59,3.597,0.0,0.0,0.0,0.0,0.0,193.0930552,6.337999999999999,B,57197,-235.01429192223492,-247.31640471013725,554.785478416307,-362.60923030036224,438.0819418754836,170.3232661767327,30207.86409227535
16442,16442,40,79,2012-10-19,11613.21,False,46.33,4.0,412.06,0.0,6.1,38.76,2850.1,138.8336129,4.145,A,155083,1655.0082675166086,93.96693290514895,-2110.4093656497735,-687.7819826562708,348.80922758115247,146.42192452885118,-14008.057216156609
53250,53250,4,47,2010-07-23,34.0,False,79.78,2.612,0.0,0.0,0.0,0.0,0.0,126.1283548,7.372000000000001,A,205863,10.865704381784328,-926.2298873761307,-478.5891092774202,-178.71016562524392,115.66944590196907,189.70562324815967,-7167.177571142569
49360,49360,28,38,2010-12-17,43373.68,False,52.77,3.236,0.0,0.0,0.0,0.0,0.0,126.8794839,14.313,A,206302,272.03502299704684,125.33837500299649,-397.4775093359239,100.69868305797912,69.90800921010782,158.73960118089306,14980.332459775766
57082,57082,6,54,2010-07-09,285.0,False,80.93,2.642,0.0,0.0,0.0,0.0,0.0,212.6296549,6.973,A,202505,189.47166969097,901.6970360067073,495.93879280771216,-131.54647905401092,-111.3591025440312,190.13865387604324,-1329.677695542232
56121,56121,23,92,2010-12-03,65820.93,False,34.3,3.065,0.0,0.0,0.0,0.0,0.0,132.7566667,5.287000000000001,B,114533,-189.9095612446972,-2320.139565575939,-1503.0438390113668,-228.68318229879287,396.46027566631415,145.1739737677584,84949.88202002674
64087,64087,25,8,2010-10-08,31124.54,False,48.46,2.764,0.0,0.0,0.0,0.0,0.0,204.951982,7.484,B,128107,-56.98057294352111,41.36472364984638,-204.17569474102245,137.64867388400705,83.00020911606862,172.62904923367591,16060.679744559518
66474,66474,19,5,2012-04-27,16775.73,False,42.45,4.163,3735.3,-265.76,52.82,67.72,2959.27,137.9781333,8.15,A,203819,3357.722521432301,2500.055590343872,3796.786882319707,290.32195542750566,2728.59375036173,139.05086653731553,-1660.0107192858814
16635,16635,26,20,2011-07-08,5674.01,False,63.34,3.784,0.0,0.0,0.0,0.0,0.0,135.6283333,7.767,A,152513,207.8052556667212,-356.56131004524116,-1493.8094400715179,1.991554056730365,-184.71900912050447,145.08792316875264,-164.5326599706732
41351,41351,27,38,2012-04-27,42625.28,False,52.33,4.163,6408.19,901.65,58.56,51.97,2182.32,141.9596595,8.253,A,204184,3316.033182570387,1959.0953517906555,186.4632331055779,1258.8501323738851,4810.298980488182,134.38058266537044,26204.677049152942
77440,77440,28,46,2011-07-08,21865.15,False,89.9,3.705,0.0,0.0,0.0,0.0,0.0,129.1125,13.503,A,206302,10.540153372034183,-1332.3856205723798,-819.2343695169412,119.3043341741958,-40.05200791967377,172.25559766345046,24212.62393992747
46428,46428,16,46,2012-02-24,11997.68,False,26.21,3.129,12120.37,2778.82,0.0,1634.92,4210.7,196.9499007,6.162000000000001,B,57197,6877.531567922677,-6476.135992529553,-291.47654375907814,8066.650668810385,3567.088594377309,178.42382158754558,20110.61207839531
38599,38599,30,72,2010-10-22,84.95,False,70.72,2.725,0.0,0.0,0.0,0.0,0.0,211.5187208,8.163,C,42988,51.159514581903295,1068.8363627569668,531.8685468434713,-58.06264279115953,111.57989097583595,188.61920934365014,3926.669122762907
44138,44138,34,16,2010-03-12,20310.68,False,42.26,2.704,0.0,0.0,0.0,0.0,0.0,126.6042857,9.521,A,158114,-62.295012316019886,-727.901231816388,-640.1583260393534,171.57754217779404,322.9361642198942,173.4577268190237,18565.600307422243
8733,8733,42,25,2011-06-24,116.81,False,90.69,3.807,0.0,0.0,0.0,0.0,0.0,129.0663,8.494,C,39690,530.1470559074113,-1129.5223441323774,1736.547394632257,-152.20658648553444,-97.99573863265393,130.41931175393646,5634.086281980448
68694,68694,39,31,2011-11-11,1835.06,False,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716,A,184109,12492.236764967789,6546.427102233995,648.3463482314372,3958.1339575250813,6944.025016431526,213.7175893763017,19076.97835119377
17606,17606,5,72,2010-08-06,9371.18,False,86.1,2.627,0.0,0.0,0.0,0.0,0.0,212.0624447,6.496,B,34875,293.57709503555765,943.9121103380318,389.68684974052,-200.86444423912303,-445.2744760584264,196.02799179081242,9387.371846272617
39454,39454,43,79,2011-04-15,10107.42,False,65.01,3.743,0.0,0.0,0.0,0.0,0.0,207.1015429,10.581,C,41062,-65.87896721002471,-209.34699817486808,-431.76182086969897,-264.8090192674299,537.5378688843355,150.7756189431509,9466.787930988921
33343,33343,8,85,2011-12-16,4369.53,False,39.79,3.159,739.45,34.0,326.76,169.2,2238.66,222.6910959,6.1229999999999976,A,155078,793.4867145876749,9660.353081840949,4875.090044900845,215.803335294627,3293.441429688992,194.1945650410249,2640.632458832948
6425,6425,7,25,2010-05-14,3180.75,False,41.41,2.7880000000000003,0.0,0.0,0.0,0.0,0.0,189.4904116,8.963,B,70713,370.1018388341136,799.9831221897423,-23.89653201467184,11.113042517866917,159.89428656313703,163.87972048311744,4068.9782261388063
73056,73056,20,34,2010-02-19,21388.0,False,25.43,2.745,0.0,0.0,0.0,0.0,0.0,204.4321004,8.187000000000001,A,203742,-110.69070197878729,-576.4533930358506,612.5352023569124,-239.88725757361271,396.4537476439617,152.18911662237656,10259.665463030542
75008,75008,37,85,2012-07-27,69.06,False,84.0,3.407,22.21,0.0,0.93,0.0,705.33,220.6234054,6.6229999999999976,C,39910,1538.5391382683993,1137.0468949136384,-436.0186087999615,-281.5806083861978,-427.44042114663625,214.94051810025059,9764.095295607003
67196,67196,20,79,2011-05-06,37898.83,False,53.41,4.046,0.0,0.0,0.0,0.0,0.0,208.7992595,7.287000000000001,A,203742,-418.5599512193626,-754.7738686473544,-819.4335788043181,-812.5228417293057,973.8985014895164,146.0741882369105,7756.785715839495
19545,19545,7,83,2011-01-14,775.0,False,11.32,2.911,0.0,0.0,0.0,0.0,0.0,191.4784939,8.818,B,70713,21.66531654522896,-3554.073646745425,679.7316403989131,-361.4742460600853,413.4808385618551,154.49523813038192,-12006.915465193848
73935,73935,23,42,2010-04-02,13307.06,False,40.5,2.826,0.0,0.0,0.0,0.0,0.0,131.9019677,5.435,B,114533,153.31959178156146,-546.3901313927498,-727.0843470561606,-42.20424869406474,-47.56827242536657,158.4772105760909,17353.7850487594
42918,42918,24,17,2012-01-13,13146.32,False,36.5,3.666,3545.34,8743.62,127.43,819.74,4434.08,136.753,8.658999999999999,A,203819,7009.879266809776,9531.476364020225,-41.550799814733686,1145.2670843675967,2730.7527682159675,137.84182597763945,15702.042132687338
69344,69344,8,46,2011-03-04,19220.73,False,53.18,3.2880000000000003,0.0,0.0,0.0,0.0,0.0,217.2185454,6.2620000000000005,A,155078,-375.0439094694061,75.59230915353328,-2100.2116849584645,-37.572248283725,33.40230390312968,173.48547280368115,15076.702908159376
25503,25503,12,45,2010-04-02,24.44,False,59.84,3.0860000000000003,0.0,0.0,0.0,0.0,0.0,126.6034839,14.099,B,112238,-32.749449564474155,-292.0458565094716,-688.1572795978302,-143.5584343441858,120.4811005314152,150.6890408273173,8575.582391709251
35708,35708,1,32,2010-06-25,6510.87,False,84.34,2.653,0.0,0.0,0.0,0.0,0.0,211.3386526,7.808,A,151315,256.8853258966519,916.455496895712,424.2588352123162,-160.0017568207431,-300.3563970748028,194.65194780636367,7261.325761333854
47350,47350,44,81,2010-03-05,7142.38,False,40.65,2.681,0.0,0.0,0.0,0.0,0.0,126.5782857,8.119,C,39910,22.488598876552715,-1777.8996776498198,175.55128227202943,174.5828558349143,302.2744713182885,173.9375290495459,13918.341255893767
65475,65475,4,52,2010-04-16,2607.8,False,56.23,2.81,0.0,0.0,0.0,0.0,0.0,126.5621,7.896,A,205863,-190.81314615842618,339.3603396653451,-404.5094661215837,-43.488952281072436,347.8049164499804,162.04694495985638,8289.918697711506
82189,82189,31,93,2010-12-03,46830.76,False,50.43,2.708,0.0,0.0,0.0,0.0,0.0,211.265543,8.163,A,203750,-333.6562478765268,789.5589575637966,-216.05748026311596,250.57216632092548,106.30123167039484,183.49730571100318,39662.4209061819
75772,75772,14,44,2012-04-13,4911.74,False,51.83,4.044,5236.77,13739.76,51.75,984.02,2638.42,190.7595962,8.567,A,200898,8181.466091401722,1069.4585831588763,223.32415950108208,461.7296839227624,2445.679806866088,139.43005310243478,18663.170472893566
58858,58858,35,5,2010-02-19,43598.42,False,32.44,2.745,0.0,0.0,0.0,0.0,0.0,135.4657781,9.262,B,103681,521.4823349212393,-2494.326069541584,294.77804076705377,47.068469112042074,127.67498116400157,154.15456496198573,32759.618662132114
45344,45344,32,81,2011-06-03,17812.4,False,61.25,3.763,0.0,0.0,0.0,0.0,0.0,192.8418131,8.595,A,203007,505.48258796205255,-925.3181068457228,-325.9921739719453,-150.1272544402584,-110.01131700599808,144.07125352449074,10931.344613112557
9813,9813,3,24,2012-02-17,3117.37,False,52.39,3.51,2706.87,3128.74,1.88,2396.68,1631.28,223.9170153,6.8329999999999975,B,37392,5668.503845146055,3665.745144876192,-315.00683024304743,1288.1311913822121,2659.896107133941,194.7727771696832,6579.100292779995
64670,64670,45,3,2012-02-10,9051.15,True,37.0,3.64,15760.3,6113.95,5.43,5656.35,4685.58,189.7076048,8.424,B,118221,11899.804824997993,11826.585790574329,232.09395520162133,8517.85549336315,7198.866957344209,165.6238078232335,9820.72767458362
22016,22016,14,58,2010-12-17,10307.0,False,30.51,3.14,0.0,0.0,0.0,0.0,0.0,182.517732,8.724,A,200898,529.5711923434978,-1321.7277438930346,644.9381656536517,-25.109275085697387,75.30618154015838,145.55334239620768,2343.4110807638153
43402,43402,8,25,2012-04-20,5893.61,False,63.59,3.877,3600.79,2105.64,4.9,1768.65,14945.23,225.1179914,5.6789999999999985,A,155078,10184.994542453362,420.3473330893285,2953.054293859041,1937.455744989732,4782.744951371124,192.58540063328368,15125.545997693931
8489,8489,34,42,2012-06-08,4580.9,False,75.35,3.4330000000000003,6967.19,85.4,0.37,1251.49,10377.32,130.8896774,9.575,A,158114,6628.820001280519,3810.83419467136,2130.2873361307943,3747.505804756327,4495.899129796942,205.64271889988518,13152.773665987877
54291,54291,16,67,2010-07-30,2773.62,False,70.71,2.69,0.0,0.0,0.0,0.0,0.0,189.9368504,6.8679999999999986,B,57197,33.62099651663084,703.0102243131821,239.75958100337783,25.80855435976605,65.94901473102709,186.2057825099384,6000.102358671938
39465,39465,36,55,2011-07-22,104.0,False,83.31,3.637,0.0,0.0,0.0,0.0,0.0,214.1713416,8.177,A,39910,353.0487534967128,-115.507662946755,-113.40441024287594,-215.5155517406097,62.017136652488034,195.7135660858194,14594.663679619007
38155,38155,12,23,2010-05-28,36279.07,False,67.84,3.0580000000000003,0.0,0.0,0.0,0.0,0.0,126.1602258,14.099,B,112238,193.9541453718853,-706.8586483902424,-380.02048494211334,-68.68318458726253,266.50693469272187,136.1111739776166,17225.72787465528
72816,72816,5,23,2010-09-24,4701.2,False,78.53,2.624,0.0,0.0,0.0,0.0,0.0,212.1519404,6.496,B,34875,153.5033472403984,1007.9977765132628,434.64917225391747,-72.13509896654023,-180.55413085953342,183.88388218000281,5314.221779354833
39544,39544,13,13,2011-05-06,47877.36,False,47.75,3.744,0.0,0.0,0.0,0.0,0.0,129.04443329999998,7.193,A,219622,393.2152370796848,-712.3335808827535,-1913.307502839417,-191.4725775167324,981.3896582169299,150.0973069951914,25391.485877355124
72995,72995,29,34,2011-01-28,6294.49,False,20.61,3.2430000000000003,0.0,0.0,0.0,0.0,0.0,133.1059677,10.255999999999998,B,93638,378.2058886368268,-2614.407929622925,419.5197511126152,-361.12552087360115,-235.37947551022373,137.4443723917471,9420.742816459839
55893,55893,41,72,2010-04-02,42940.95,False,41.31,2.725,0.0,0.0,0.0,0.0,0.0,189.7048215,7.362999999999999,A,196321,-23.61738201763865,285.51915300487394,-150.41015654795336,207.97050263927804,319.843890247015,167.90924880427116,13470.35679533464
51987,51987,22,56,2011-04-15,10021.06,False,48.88,3.823,0.0,0.0,0.0,0.0,0.0,138.16469519999998,8.252,B,119557,90.148226956268,334.41353570908905,-1515.879732173002,-428.2448899996597,-27.032118415157584,143.02742376603072,3010.1808083606156
5014,5014,21,8,2010-11-19,20159.78,False,51.71,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.5470304,8.163,B,140167,-33.420808091247636,1368.3744783249072,-135.35674947683418,270.63339636552695,-33.277929339917364,172.05070405873806,21175.165135489635
644,644,8,29,2011-04-15,1980.65,False,63.55,3.743,0.0,0.0,0.0,0.0,0.0,218.7262524,6.2970000000000015,A,155078,-116.89570422462477,486.6754208886129,-1070.5997937388083,-197.4183419462868,1834.9074902881484,147.10703350779605,17710.808024323545
60106,60106,20,31,2011-08-05,5515.07,False,77.8,3.842,0.0,0.0,0.0,0.0,0.0,208.719238,7.274,A,203742,17.067812840868555,-506.27300214337686,-318.99887951508555,-318.92628605715635,-20.6446996209022,174.30807927721818,10496.279972749428
77822,77822,1,22,2011-01-07,7742.97,False,48.27,2.9760000000000004,0.0,0.0,0.0,0.0,0.0,211.40474190000003,7.742000000000001,A,151315,-93.42058263488659,1304.1249101901487,-697.8739747071179,45.21418105377735,-148.56380839830538,159.41676939767726,10232.275335025752
71912,71912,24,94,2012-01-13,47047.66,False,36.5,3.666,3545.34,8743.62,127.43,819.74,4434.08,136.753,8.658999999999999,A,203819,7222.6485550821435,9531.997208024946,-103.6700222034595,949.2395901900177,2742.623725786423,138.70349437203478,21520.168419890026
69821,69821,31,33,2012-03-23,3692.47,False,62.96,3.787,4783.0,70.51,2.38,837.58,6900.79,220.9244858,7.057,A,203750,6142.698552161352,855.7632083269937,432.87496453821785,1366.512291680589,5959.683607791554,185.9912827304251,9606.75901915293
29382,29382,1,71,2010-10-08,2577.78,False,63.93,2.633,0.0,0.0,0.0,0.0,0.0,211.7467544,7.837999999999999,A,151315,-93.19486726812649,1724.0860447329649,1077.1174722679864,52.12591424989273,625.0520343879841,193.79899511035407,6345.283758066582
71532,71532,14,4,2012-08-17,44430.68,False,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,A,200898,6889.774094506003,-290.2817857895206,720.7792382978728,2990.7400673686047,4554.092933981584,177.7229758012851,27022.111588898082
70903,70903,23,95,2010-04-02,50796.44,False,40.5,2.826,0.0,0.0,0.0,0.0,0.0,131.9019677,5.435,B,114533,59.659289723135316,-1319.4919997562206,-1074.6416453326906,1.0909131417706703,-46.56596991645665,156.6620018300261,55040.69480696717
67589,67589,45,82,2010-10-08,11650.3,False,56.49,2.764,0.0,0.0,0.0,0.0,0.0,182.7640032,8.724,B,118221,-154.2132547489391,564.1233460753924,-123.43040398256431,-91.26197799482179,605.6979545791646,173.57203924878846,17646.630666893147
61076,61076,20,35,2011-02-18,6467.52,False,42.95,3.245,0.0,0.0,0.0,0.0,0.0,206.3694701,7.343,A,203742,-403.59690336455833,-922.1025932175121,-443.69340871363664,-107.78550726427055,-124.18214706683784,157.53860408576898,17699.51921882586
34355,34355,8,18,2012-05-18,2.7,False,64.16,3.63,7288.06,0.0,24.25,585.14,4836.15,225.30029080000003,5.6789999999999985,A,155078,4299.640704835752,2347.010010980089,1546.8326577975552,1984.2781458451261,6402.216234453354,189.95277655273102,13197.148184708814
16837,16837,15,59,2012-09-28,175.74,False,57.13,4.158,5223.97,19.73,0.66,1260.77,5490.76,138.7395,8.193,B,123737,6116.845461307062,2681.1205132110185,266.87563466012995,1382.1100718216512,3325.274577458192,143.3838664197761,2336.390210798865
58269,58269,6,26,2011-04-08,8161.71,False,70.35,3.622,0.0,0.0,0.0,0.0,0.0,216.6244334,6.855,A,202505,-13.234475146673956,33.678328792303766,-581.8135954114516,-103.0644656896484,204.4083688300825,173.2237310912601,14007.787739788226
12803,12803,16,40,2010-11-19,26663.7,False,27.26,2.758,0.0,0.0,0.0,0.0,0.0,191.0312172,6.9860000000000015,B,57197,131.87735538604056,-970.9763364157127,583.319587658202,-121.19794290336563,443.98176761555465,151.27760955847617,12664.807507466405
40333,40333,31,40,2010-02-12,58870.0,True,37.77,2.548,0.0,0.0,0.0,0.0,0.0,210.8979935,8.324,A,203750,-421.5760004630256,-435.7150296996954,86.47589789141978,239.25277925110825,424.6698688742445,187.26252942824482,51470.87451108262
19258,19258,32,36,2010-06-25,2265.5,False,72.42,2.715,0.0,0.0,0.0,0.0,0.0,189.4533931,8.963,A,203007,70.83509416451307,638.7260546536345,253.41328071319145,-36.91734238350773,225.89660979264272,185.4830517777581,3470.3576156143226
53680,53680,26,12,2011-03-18,3354.23,False,31.76,3.634,0.0,0.0,0.0,0.0,0.0,133.8492258,7.907,A,152513,135.7289855547292,-1039.8728286252215,-3982.443257913144,-954.0192485625304,56.623985878093215,152.33107933684332,8088.0932538045645
52757,52757,8,30,2012-08-17,2548.54,False,81.21,3.571,3224.14,21.02,4.26,1066.29,5044.43,225.6050797,5.401,A,155078,4512.486678457081,296.78468102306044,617.0527971831483,2102.4978439309075,643.8567560080522,203.29727638089818,10981.245473685765
35663,35663,39,5,2010-08-13,20302.22,False,85.66,2.692,0.0,0.0,0.0,0.0,0.0,210.3943056,8.36,A,184109,434.49004098918437,1102.2911808736965,-507.8112769132154,-140.00934187960794,-346.9403645830941,191.00188614776008,22824.896580505934
